"data","prod","zona","area","sottoarea","key","latitudine","longitudine"
2016-05-21,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-22,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-23,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-24,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-25,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-26,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-27,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-28,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-29,1,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-20,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-21,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-22,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-23,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-24,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-25,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-26,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-27,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-28,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-29,2,20,56,104,"20-56-104",37.0343246,15.12430735
2016-05-20,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-21,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-22,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-23,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-24,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-25,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-26,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-27,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-28,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-29,1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-20,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-21,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-22,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-23,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-24,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-25,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-26,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-27,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-28,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-29,2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471
2016-05-20,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-21,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-22,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-23,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-24,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-25,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-26,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-27,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-28,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-29,1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-20,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-21,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-22,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-23,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-24,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-25,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-26,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-27,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-28,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-29,2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242
2016-05-20,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-21,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-22,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-23,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-24,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-25,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-26,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-27,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-28,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-29,1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-20,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-21,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-22,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-23,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-24,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-25,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-26,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-27,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-28,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-29,2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744
2016-05-20,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-21,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-22,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-23,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-24,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-25,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-26,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-27,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-28,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-29,1,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-20,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-21,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-22,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-23,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-24,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-25,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-26,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-27,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-28,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-29,2,21,58,95,"21-58-95",37.9557098909091,13.8953884
2016-05-20,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-21,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-22,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-23,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-24,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-25,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-26,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-27,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-28,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-29,1,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-20,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-21,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-22,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-23,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-24,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-25,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-26,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-27,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-28,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-29,2,21,59,121,"21-59-121",37.855701084507,12.7239236760563
2016-05-20,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-21,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-22,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-23,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-24,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-25,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-26,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-27,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-28,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-29,1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-20,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-21,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-22,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-23,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-24,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-25,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-26,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-27,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-28,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-29,2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765
2016-05-20,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-21,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-22,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-23,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-24,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-25,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-26,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-27,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-28,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-29,1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-20,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-21,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-22,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-23,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-24,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-25,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-26,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-27,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-28,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-29,2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728
2016-05-20,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-21,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-22,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-23,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-24,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-25,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-26,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-27,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-28,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-29,1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-20,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-21,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-22,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-23,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-24,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-25,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-26,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-27,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-28,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-29,2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718
2016-05-20,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-21,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-22,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-23,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-24,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-25,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-26,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-27,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-28,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-29,1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-20,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-21,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-22,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-23,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-24,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-25,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-26,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-27,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-28,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-29,2,22,69,132,"22-69-132",45.0703411818182,7.69332363636364
2016-05-20,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-21,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-22,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-23,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-24,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-25,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-26,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-27,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-28,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-29,1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-20,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-21,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-22,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-23,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-24,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-25,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-26,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-27,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-28,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-29,2,22,69,133,"22-69-133",45.0611144285714,7.64940964285714
2016-05-20,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-21,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-22,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-23,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-24,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-25,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-26,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-27,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-28,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-29,1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-20,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-21,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-22,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-23,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-24,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-25,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-26,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-27,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-28,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-29,2,22,70,134,"22-70-134",45.0086470769231,7.71559369230769
2016-05-20,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-21,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-22,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-23,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-24,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-25,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-26,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-27,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-28,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-29,1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-20,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-21,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-22,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-23,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-24,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-25,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-26,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-27,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-28,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-29,2,22,70,135,"22-70-135",44.9816984552239,7.38714609701493
2016-05-20,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-21,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-22,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-23,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-24,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-25,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-26,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-27,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-28,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-29,1,22,70,136,"22-70-136",45.041467,7.590214
2016-05-20,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-21,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-22,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-23,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-24,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-25,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-26,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-27,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-28,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-29,2,22,70,136,"22-70-136",45.041467,7.590214
2016-05-20,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-21,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-22,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-23,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-24,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-25,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-26,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-27,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-28,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-29,1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-20,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-21,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-22,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-23,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-24,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-25,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-26,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-27,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-28,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-29,2,23,62,123,"23-62-123",43.9515616530612,11.3371545102041
2016-05-20,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-21,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-22,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-23,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-24,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-25,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-26,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-27,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-28,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-29,1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-20,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-21,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-22,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-23,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-24,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-25,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-26,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-27,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-28,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-29,2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539
2016-05-20,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-21,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-22,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-23,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-24,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-25,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-26,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-27,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-28,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-29,1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-20,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-21,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-22,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-23,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-24,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-25,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-26,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-27,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-28,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-29,2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368
2016-05-20,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-21,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-22,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-23,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-24,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-25,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-26,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-27,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-28,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-29,1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-20,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-21,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-22,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-23,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-24,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-25,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-26,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-27,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-28,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-29,2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366
2016-05-20,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-21,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-22,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-23,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-24,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-25,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-26,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-27,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-28,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-29,1,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-20,2,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-21,2,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-22,2,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-23,2,23,64,127,"23-64-127",43.4708430824176,11.683820543956
2016-05-24,2,23,64,127,"23-64-127",43.4708430824176,11.683820543956
