"data","prod","zona","area","sottoarea","key","latitudine","longitudine","giorno_mese","giorno_sett","giorno_anno","mese","settimana_anno","anno","weekend","stagione","primo_del_mese","vendite_giorn_prod"
"2016-05-27",1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,19,52,117,"19-52-117",39.9835695352113,9.16031063380282,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,18,48,108,"18-48-108",41.920350875,12.463586125,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,2,3,16,"2-3-16",40.4880508846153,17.2766156923077,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,37,76,"14-37-76",45.1168611472869,9.06801591472868,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,2,4,20,"2-4-20",40.6667679090909,15.3345269090909,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,19,52,116,"19-52-116",40.7345388043478,9.32637733333334,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,1,1,5,"1-1-5",42.4990729575758,13.7617083090909,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,20,54,42,"20-54-42",37.5801260722891,15.0178581084337,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,4,8,39,"4-8-39",41.0668097027027,14.8280600135135,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,13,34,65,"13-34-65",43.4898429230769,13.5101354615385,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,18,51,115,"18-51-115",41.83022,12.49413,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,38,78,"14-38-78",45.51394,9.20192,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,1,1,6,"1-1-6",42.0110725,13.4630063571429,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,1,2,8,"1-2-8",41.8170241764706,14.4429095429864,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,36,74,"14-36-74",45.4201274285714,8.9853806,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,20,56,103,"20-56-103",36.9583945957447,14.6700317446809,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,35,70,"14-35-70",45.4604244444444,9.19554777777778,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,38,77,"14-38-77",45.5083484285714,9.24604421428571,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,19,52,118,"19-52-118",40.6965491975309,8.54272261728395,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,4,7,37,"4-7-37",41.1801841214954,14.1543351028037,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,12,31,44,"12-31-44",45.5520419565217,8.93811095652174,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,20,56,104,"20-56-104",37.0343246,15.12430735,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,3,5,30,"3-5-30",39.2751569553572,16.3865255267857,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,3,5,32,"3-5-32",38.8436698571429,16.3074073571429,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,19,53,119,"19-53-119",39.8944510166666,8.72418781666666,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,20,54,41,"20-54-41",37.56527895,15.0828956,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,20,55,68,"20-55-68",38.1689058426967,15.0050164044944,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,4,8,40,"4-8-40",40.9318248473283,14.9650253206107,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,21,57,1,"21-57-1",37.5725143333333,14.2033541176471,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,3,5,31,"3-5-31",39.5381663976608,16.3663891637427,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,3,6,33,"3-6-33",38.9520133939394,16.6400211515151,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,1,2,7,"1-2-7",42.3167516511628,14.2181936046512,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,11,30,84,"11-30-84",45.6109813913044,9.3267237826087,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,19,54,"8-19-54",42.0326712380952,12.4445014761905,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,5,9,80,"5-9-80",44.6643829482759,10.9871759827586,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,35,71,"14-35-71",45.4803148333333,9.1283765,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,12,32,140,"12-32-140",45.8034456321839,8.77060542528736,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,3,6,34,"3-6-34",38.6637970853659,16.2717109390244,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,4,7,36,"4-7-36",40.8824748947368,14.1081251052632,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,4,8,38,"4-8-38",41.0632075535714,14.5751689285714,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,19,55,"8-19-55",42.2267199298246,12.8778792339181,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,5,9,81,"5-9-81",44.6324879310345,10.9827448275862,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,14,35,72,"14-35-72",45.4553126666667,9.185743,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,13,33,9,"13-33-9",43.7334912282608,12.741713076087,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,19,53,120,"19-53-120",39.3089656975309,8.96380133333334,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,22,60,"8-22-60",41.6953395263158,12.7563614315789,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,9,28,62,"9-28-62",44.1522422790698,8.17759774418605,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,20,56,"8-20-56",42.1332155555556,12.4059702222222,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,21,57,2,"21-57-2",37.3371075151515,13.5432962424242,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,21,58,95,"21-58-95",37.9557098909091,13.8953884,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,21,59,122,"21-59-122",38.1248290588235,13.1662149411765,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,11,30,83,"11-30-83",45.6653393157895,9.21861336842105,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,12,31,43,"12-31-43",45.5933012424242,9.03814548484848,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,9,28,63,"9-28-63",44.5265934516129,8.94289661290322,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,20,57,"8-20-57",42.3684441437909,12.0957755555556,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,21,58,94,"21-58-94",37.9294241627907,13.3974826976744,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,21,59,121,"21-59-121",37.855701084507,12.7239236760563,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,3,6,35,"3-6-35",38.2229460145986,15.9874276277372,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,69,132,"22-69-132",45.0703411818182,7.69332363636364,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,11,29,45,"11-29-45",46.0522799180328,9.49078510655738,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,10,23,22,"10-23-22",45.8171103333333,9.61259948148148,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,5,9,82,"5-9-82",44.577362375,11.199472175,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,5,10,97,"5-10-97",44.807995488,9.71154352000001,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,6,12,24,"6-12-24",44.4130032166667,11.3814362666667,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,68,12,"22-68-12",45.1816375897436,7.8064237948718,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,9,27,61,"9-27-61",44.3109696052632,9.52927073026316,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,11,29,46,"11-29-46",45.7619757301587,9.15392512698412,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,10,23,23,"10-23-23",45.7501931621622,9.86797756756757,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,5,10,96,"5-10-96",44.7541934117647,10.2350368,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,5,11,105,"5-11-105",44.5512255555556,10.616070496732,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,68,11,"22-68-11",45.5163374545455,7.58600771022728,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,6,14,106,"6-14-106",43.99437259,12.39047588,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,70,134,"22-70-134",45.0086470769231,7.71559369230769,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,70,136,"22-70-136",45.041467,7.590214,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,21,58,"8-21-58",41.525132372549,13.4680524607843,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,27,73,141,"27-73-141",45.070842,11.8787526929825,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,25,60,27,"25-60-27",46.653002447205,11.4508969130435,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,6,13,50,"6-13-50",44.594975770115,11.9191366149425,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,69,133,"22-69-133",45.0611144285714,7.64940964285714,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,22,70,135,"22-70-135",44.9816984552239,7.38714609701493,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,23,62,123,"23-62-123",43.9515616530612,11.3371545102041,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,8,21,59,"8-21-59",41.4905233125,12.9057595625,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,27,73,142,"27-73-142",45.4883466818182,12.17084625,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,6,12,25,"6-12-25",44.41289885,11.3734464625,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,23,64,128,"23-64-128",43.0917379850746,11.5484395970149,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,7,15,21,"7-15-21",46.0452219175824,12.0502740164835,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,7,17,139,"7-17-139",45.8833989401709,13.3987511452991,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,10,24,28,"10-24-28",45.704546112782,10.2623443458647,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,10,26,66,"10-26-66",45.53007872,9.41654608,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,27,73,143,"27-73-143",45.3304593888889,12.3303478333333,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,23,64,127,"23-64-127",43.4708430824176,11.683820543956,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,6,14,107,"6-14-107",44.1231542619048,12.0036352380952,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,7,16,100,"7-16-100",46.1628213150685,12.9247103356164,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,7,18,137,"7-18-137",45.7089892134832,12.4658311348315,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,10,25,29,"10-25-29",45.2342106107383,10.5750797718121,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,10,26,67,"10-26-67",45.2716611735537,9.95618489256199,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,25,61,144,"25-61-144",45.4211233694268,11.0269679299363,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,26,71,99,"26-71-99",43.13323234375,12.36163009375,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,24,66,130,"24-66-130",43.9987278550725,10.3662882608696,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,25,60,26,"25-60-26",46.1133913767123,11.095233130137,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,23,62,124,"23-62-124",43.7265192307692,11.3547538461539,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,23,63,126,"23-63-126",43.9509380487804,10.8562681585366,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,26,71,98,"26-71-98",42.7094326516854,12.6436016179775,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,24,65,129,"24-65-129",43.5726886320755,10.5132641037736,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,24,67,131,"24-67-131",43.0681783169643,10.9637401473214,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,23,63,125,"23-63-125",43.8788816315789,11.0976643947368,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,27,74,145,"27-74-145",45.597254766129,11.5029443467742,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,27,72,93,"27-72-93",45.53432909375,11.90681753125,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,7,18,138,"7-18-138",45.6842500731707,12.258809902439,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",1,27,72,92,"27-72-92",45.2936401369863,11.7842891506849,27,5,148,5,22,2016,0,"primavera",0,767.248723866546
"2016-05-27",2,20,56,104,"20-56-104",37.0343246,15.12430735,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,23,62,124,"23-62-124",43.7265192307692,11.3547538461539,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,20,56,103,"20-56-103",36.9583945957447,14.6700317446809,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,4,7,36,"4-7-36",40.8824748947368,14.1081251052632,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,1,1,5,"1-1-5",42.4990729575758,13.7617083090909,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,17,47,102,"17-47-102",40.1342795641026,18.2224671880342,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,7,17,139,"7-17-139",45.8833989401709,13.3987511452991,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,23,63,125,"23-63-125",43.8788816315789,11.0976643947368,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,5,9,80,"5-9-80",44.6643829482759,10.9871759827586,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,7,18,138,"7-18-138",45.6842500731707,12.258809902439,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,7,18,137,"7-18-137",45.7089892134832,12.4658311348315,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,20,55,69,"20-55-69",38.0582496571429,15.3571660714286,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,48,108,"18-48-108",41.920350875,12.463586125,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,20,55,68,"20-55-68",38.1689058426967,15.0050164044944,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,4,8,40,"4-8-40",40.9318248473283,14.9650253206107,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,21,57,1,"21-57-1",37.5725143333333,14.2033541176471,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,19,54,"8-19-54",42.0326712380952,12.4445014761905,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,23,64,127,"23-64-127",43.4708430824176,11.683820543956,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,1,2,7,"1-2-7",42.3167516511628,14.2181936046512,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,4,7,37,"4-7-37",41.1801841214954,14.1543351028037,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,4,8,39,"4-8-39",41.0668097027027,14.8280600135135,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,21,57,2,"21-57-2",37.3371075151515,13.5432962424242,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,23,63,126,"23-63-126",43.9509380487804,10.8562681585366,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,1,1,6,"1-1-6",42.0110725,13.4630063571429,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,1,2,8,"1-2-8",41.8170241764706,14.4429095429864,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,4,8,38,"4-8-38",41.0632075535714,14.5751689285714,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,6,12,25,"6-12-25",44.41289885,11.3734464625,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,5,9,81,"5-9-81",44.6324879310345,10.9827448275862,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,21,58,94,"21-58-94",37.9294241627907,13.3974826976744,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,20,56,"8-20-56",42.1332155555556,12.4059702222222,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,24,65,129,"24-65-129",43.5726886320755,10.5132641037736,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,48,109,"18-48-109",41.8999525,12.4555524,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,49,111,"18-49-111",41.8484118285714,12.6089484571429,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,6,13,50,"6-13-50",44.594975770115,11.9191366149425,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,5,9,82,"5-9-82",44.577362375,11.199472175,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,19,55,"8-19-55",42.2267199298246,12.8778792339181,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,23,64,128,"23-64-128",43.0917379850746,11.5484395970149,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,24,66,130,"24-66-130",43.9987278550725,10.3662882608696,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,49,110,"18-49-110",41.9683696666667,12.5492908888889,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,50,112,"18-50-112",41.913501,12.5035014444444,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,5,10,96,"5-10-96",44.7541934117647,10.2350368,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,21,59,121,"21-59-121",37.855701084507,12.7239236760563,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,3,5,30,"3-5-30",39.2751569553572,16.3865255267857,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,2,3,15,"2-3-15",40.4182578301887,16.4805773962264,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,2,4,17,"2-4-17",40.15105659375,15.911561515625,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,50,113,"18-50-113",41.8880308,12.5376749,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,6,14,107,"6-14-107",44.1231542619048,12.0036352380952,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,21,58,95,"21-58-95",37.9557098909091,13.8953884,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,20,57,"8-20-57",42.3684441437909,12.0957755555556,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,3,5,31,"3-5-31",39.5381663976608,16.3663891637427,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,2,3,16,"2-3-16",40.4880508846153,17.2766156923077,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,2,4,18,"2-4-18",40.3498557642857,15.2505059857143,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,6,14,106,"6-14-106",43.99437259,12.39047588,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,7,15,21,"7-15-21",46.0452219175824,12.0502740164835,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,5,11,105,"5-11-105",44.5512255555556,10.616070496732,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,21,58,"8-21-58",41.525132372549,13.4680524607843,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,24,67,131,"24-67-131",43.0681783169643,10.9637401473214,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,25,60,27,"25-60-27",46.653002447205,11.4508969130435,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,2,4,19,"2-4-19",40.7242373797468,15.7913028607595,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,51,115,"18-51-115",41.83022,12.49413,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,5,10,97,"5-10-97",44.807995488,9.71154352000001,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,21,59,122,"21-59-122",38.1248290588235,13.1662149411765,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,21,59,"8-21-59",41.4905233125,12.9057595625,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,25,60,26,"25-60-26",46.1133913767123,11.095233130137,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,25,61,144,"25-61-144",45.4211233694268,11.0269679299363,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,18,51,114,"18-51-114",41.7914308787879,12.3871328484849,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,19,52,116,"19-52-116",40.7345388043478,9.32637733333334,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,19,52,118,"19-52-118",40.6965491975309,8.54272261728395,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,22,68,11,"22-68-11",45.5163374545455,7.58600771022728,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,3,5,32,"3-5-32",38.8436698571429,16.3074073571429,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,3,6,34,"3-6-34",38.6637970853659,16.2717109390244,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,26,71,98,"26-71-98",42.7094326516854,12.6436016179775,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,27,72,92,"27-72-92",45.2936401369863,11.7842891506849,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,7,16,100,"7-16-100",46.1628213150685,12.9247103356164,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,6,12,24,"6-12-24",44.4130032166667,11.3814362666667,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,22,68,12,"22-68-12",45.1816375897436,7.8064237948718,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,3,6,33,"3-6-33",38.9520133939394,16.6400211515151,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,3,6,35,"3-6-35",38.2229460145986,15.9874276277372,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,2,4,20,"2-4-20",40.6667679090909,15.3345269090909,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,14,38,77,"14-38-77",45.5083484285714,9.24604421428571,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,14,38,79,"14-38-79",45.4881155,9.20217675,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,19,53,120,"19-53-120",39.3089656975309,8.96380133333334,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,8,22,60,"8-22-60",41.6953395263158,12.7563614315789,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,9,28,62,"9-28-62",44.1522422790698,8.17759774418605,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,10,23,22,"10-23-22",45.8171103333333,9.61259948148148,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,10,24,28,"10-24-28",45.704546112782,10.2623443458647,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,19,52,117,"19-52-117",39.9835695352113,9.16031063380282,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,19,53,119,"19-53-119",39.8944510166666,8.72418781666666,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,20,54,41,"20-54-41",37.56527895,15.0828956,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
"2016-05-27",2,9,27,61,"9-27-61",44.3109696052632,9.52927073026316,27,5,148,5,22,2016,0,"primavera",0,389.198726658105
